id,sentence,subject_entity,object_entity,label
674,"이렇게 통신사에 타격을 주는 애플리케이션도 유통시키는 것은 애플이 통신사와 독립된 관계에 있기 때문이며, 이는 친(親) 통신사 정책을 펴는 대한민국 휴대폰 제조사들이나, 안드로이드 운영 체제를 탑재한 휴대전화에서는 보기 힘든 모습이기도 하다. 하지만 자사와 직접적인 경쟁관계에 있는 구글의 제품인 구글 보이스의 경우 ""아이폰의 기본 기능과 중복되기 때문에 앱스토어 등록을 거부""한 이후 등록되지 않는 등 자사의 이익과 관련된 애플리케이션은 차단하는 정책을 이어가고 있다.","{'word': '구글', 'start_idx': 158, 'end_idx': 159, 'type': 'ORG'}","{'word': '구글 보이스', 'start_idx': 166, 'end_idx': 171, 'type': 'INV'}",org : produce
675,"애플 페이(Apple Pay)는 애플이 제공하는 모바일 결제 서비스로 사용자가 직접 iOS 앱에서, 그리고 웹에서 지불할 수 있다.","{'word': '애플', 'start_idx': 18, 'end_idx': 19, 'type': 'ORG'}","{'word': '애플 페이', 'start_idx': 0, 'end_idx': 4, 'type': 'INV'}",org : produce
676,"잡스는 캘리포니아주 쿠퍼티노에 위치한 쿠퍼티노 중학교와 홈스테드 고등학교를 다녔는데, 12살이었던 고등학교 시절 전화번호부를 보고 휴렛 패커드사의 CEO인 빌 휴렛에게 전화를 걸어 주파수 계수기를 만들고 싶다며 남는 부품이 있다면 줄 수 있는지 물어보았다.","{'word': '휴렛 패커드사', 'start_idx': 73, 'end_idx': 79, 'type': 'ORG'}","{'word': '빌 휴렛', 'start_idx': 87, 'end_idx': 90, 'type': 'PER'}",org : employees
677,빌 휴렛은 그 말을 들어주었으며 결국 잡스는 팰로앨토의 휴렛 패커드사에서 방과후 수업을 들었고 스티브 워즈니악과 함께 휴렛 패커드사에 여름 동안 임시 채용되기도 했다.,"{'word': '휴렛 패커드사', 'start_idx': 66, 'end_idx': 72, 'type': 'ORG'}","{'word': '스티브 워즈니악', 'start_idx': 53, 'end_idx': 60, 'type': 'PER'}",org : employees
678,"잡스가 초등학교에 다녔을 때, 폴 잡스는 부동산 중개업을 시작했다.","{'word': '초등학교', 'start_idx': 4, 'end_idx': 7, 'type': 'ORG'}","{'word': '잡스', 'start_idx': 0, 'end_idx': 1, 'type': 'PER'}",org : employees
679,"초등학교에서 스티브 잡스를 제어할 수 있었던 사람은 단 한 명, 이머전 힐이라는 교사로, 잡스를 컨트롤 할 수 있는 방법이 뇌물로 동기를 부여하는 것이라는 사실을 깨달았다.","{'word': '초등학교', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '스티브 잡스', 'start_idx': 7, 'end_idx': 12, 'type': 'PER'}",org : employees
680,"초등학교에서 스티브 잡스를 제어할 수 있었던 사람은 단 한 명, 이머전 힐이라는 교사로, 잡스를 컨트롤 할 수 있는 방법이 뇌물로 동기를 부여하는 것이라는 사실을 깨달았다.","{'word': '초등학교', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '이머전 힐', 'start_idx': 36, 'end_idx': 40, 'type': 'PER'}",org : employees
681,"잡스는 후에 실리콘밸리의 전설이 된 존 매콜럼의 전자공학 수업을 듣기도 하였는데, 군대식 규율을 중요시하는 맥콜럼에게 권위에 대한 반감을 숨기지 않았다.","{'word': '전자공학 수업', 'start_idx': 27, 'end_idx': 33, 'type': 'ORG'}","{'word': '잡스', 'start_idx': 0, 'end_idx': 1, 'type': 'PER'}",org : employees
682,또 랭은 HP 탐구자 클럽에 잡스를 합류시켰다.,"{'word': 'HP 탐구자 클럽', 'start_idx': 5, 'end_idx': 13, 'type': 'ORG'}","{'word': '잡스', 'start_idx': 16, 'end_idx': 17, 'type': 'PER'}",org : employees
683,"잡스는 고등학교 시절에 다양한 일을 하였는데, HP의 조립라인에서 반복되는 조립을 하는 일과 신문 배달, 전자 기기 상점에서 재고품을 정리하는 일 등이었다.","{'word': '전자 기기 상점', 'start_idx': 59, 'end_idx': 66, 'type': 'ORG'}","{'word': '잡스', 'start_idx': 0, 'end_idx': 1, 'type': 'PER'}",org : employees
684,"잡스는 HP에서 동료 직원들보다는 위층에서 일하는 엔지니어들과 더 친해졌으며, 전자 기기 상점에서는 다양한 전자 기기들을 접하며 즐거워했다.","{'word': 'HP', 'start_idx': 4, 'end_idx': 5, 'type': 'ORG'}","{'word': '잡스', 'start_idx': 0, 'end_idx': 1, 'type': 'PER'}",org : employees
685,결국 잡스는 1972년 리드 대학교에 입학하여 철학 공부를 시작했다.,"{'word': '리드 대학교', 'start_idx': 13, 'end_idx': 18, 'type': 'ORG'}","{'word': '잡스', 'start_idx': 3, 'end_idx': 4, 'type': 'PER'}",org : employees
686,"그 후 18개월 동안 잡스는 학교에 머물면서 여러 강의를 자유롭게 들었으며, 특히 캘리그래피(멋글씨)(글자를 다루는 시각디자인의 한 분야로, 출판계에서는 책의 주제를 아름다우면서도 개성있는 글씨로 요약하여 표현하는 것을 목적으로 표지 디자인에 응용한다) 강의에 흥미를 보였다.","{'word': '학교', 'start_idx': 16, 'end_idx': 17, 'type': 'ORG'}","{'word': '잡스', 'start_idx': 12, 'end_idx': 13, 'type': 'PER'}",org : employees
687,"1974년 2월, 잡스는 캘리포니아주 로스앨터스의 부모님 댁으로 돌아가 직장을 구하기 시작했고, 구인 광고에 “즐기면서 돈 버는 곳”이라고 적혀 있었던 비디오게임 제조사 아타리의 로비에 들어가 채용해 줄 때까지 버티고 있겠다고 고집을 부렸고, 결국 아타리의 공동 창업자이자 수석 엔지니어였던 앨 알콘에 의해 고용된다.","{'word': '아타리', 'start_idx': 139, 'end_idx': 141, 'type': 'ORG'}","{'word': '잡스', 'start_idx': 10, 'end_idx': 11, 'type': 'PER'}",org : employees
688,"1974년 2월, 잡스는 캘리포니아주 로스앨터스의 부모님 댁으로 돌아가 직장을 구하기 시작했고, 구인 광고에 “즐기면서 돈 버는 곳”이라고 적혀 있었던 비디오게임 제조사 아타리의 로비에 들어가 채용해 줄 때까지 버티고 있겠다고 고집을 부렸고, 결국 아타리의 공동 창업자이자 수석 엔지니어였던 앨 알콘에 의해 고용된다.","{'word': '아타리', 'start_idx': 139, 'end_idx': 141, 'type': 'ORG'}","{'word': '앨 알콘', 'start_idx': 163, 'end_idx': 166, 'type': 'PER'}",org : employees
689,"아타리에서도 잡스는 고집스러운 면과 남을 깔보는 성격을 내보였지만, 아타리의 창업자 놀런 부슈널은 잡스를 높게 평가하여 그가 야간 근무를 할 수 있도록 도왔다.","{'word': '아타리', 'start_idx': 38, 'end_idx': 40, 'type': 'ORG'}","{'word': '잡스', 'start_idx': 7, 'end_idx': 8, 'type': 'PER'}",org : employees
690,"아타리에서도 잡스는 고집스러운 면과 남을 깔보는 성격을 내보였지만, 아타리의 창업자 놀런 부슈널은 잡스를 높게 평가하여 그가 야간 근무를 할 수 있도록 도왔다.","{'word': '아타리', 'start_idx': 38, 'end_idx': 40, 'type': 'ORG'}","{'word': '놀런 부슈널', 'start_idx': 47, 'end_idx': 52, 'type': 'PER'}",org : employees
691,"잡스는 아타리에서 일하던 도중인 1974년 초, 인도 순례 여행을 떠났고 7개월간의 여행 후 다시 아타리로 돌아와 일하였다.","{'word': '아타리', 'start_idx': 55, 'end_idx': 57, 'type': 'ORG'}","{'word': '잡스', 'start_idx': 0, 'end_idx': 1, 'type': 'PER'}",org : employees
692,"그리고 애플을 설립하고 자신의 집 차고부터 사옥에 이르기까지 발전시켰으나, 이후 매킨토시 프로젝트 등이 실패하면서 결국 애플에서 쫓겨나나, 이후 애플은 지독한 적자를 겪다가 결국 다시 스티브 잡스를 CEO로 맡는다.","{'word': '애플', 'start_idx': 81, 'end_idx': 82, 'type': 'ORG'}","{'word': '스티브 잡스', 'start_idx': 103, 'end_idx': 108, 'type': 'PER'}",org : employees
693,"잡스는 1973년 오리건주 포틀랜드에 있는 리드 대학교 철학과를 한 학기만 다니고 중퇴한 후, 오리건주 올인원팜(All in one farm)이라는 사과 농장에서 히피 공동체 생활을 하다가 그곳에 기거하던 일본 불교 승려인 ()를 만나 불교에 입문했다.","{'word': '히피 공동체', 'start_idx': 91, 'end_idx': 96, 'type': 'ORG'}","{'word': '잡스', 'start_idx': 0, 'end_idx': 1, 'type': 'PER'}",org : employees
694,"잡스는 이 책을 읽고 채소와 과일만 먹으면 몸에 좋지 않은 점액이 형성되는 것을 막을 수 있으며, 정기적으로 장기 단식을 행해야 몸 속의 독소가 사라진다고 믿게 되었다. 또한 채식을 하면 몸에 냄새가 나는 점액이 분비되지 않는다고 생각해 여러 주 몸을 씻지 않기도 해서 아타리에서 일했을 당시 동료들 사이에서 불만이 많았다.","{'word': '아타리', 'start_idx': 151, 'end_idx': 153, 'type': 'ORG'}","{'word': '잡스', 'start_idx': 0, 'end_idx': 1, 'type': 'PER'}",org : employees
695,"결국, 잡스는 존 스컬리에 의해 1985년에 애플 경영 일선에서 물러났다. 애플을 떠난 뒤 넥스트사를 세워 세계 최초의 객체 지향 운영 체제인 넥스트 스텝을 개발하였고 1986년 이혼 문제 때문에 자금이 필요했던 조지 루커스 감독의 컴퓨터 그래픽 회사를 인수하였다.","{'word': '넥스트사', 'start_idx': 51, 'end_idx': 54, 'type': 'ORG'}","{'word': '잡스', 'start_idx': 4, 'end_idx': 5, 'type': 'PER'}",org : employees
696,애플은 팀 쿡 최고운영책임자(COO)가 후임을 맡을 것이라고 말했다.,"{'word': '애플', 'start_idx': 0, 'end_idx': 1, 'type': 'ORG'}","{'word': '팀 쿡', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}",org : employees
697,"13세대의 저가 아이폰으로, 아이폰 XR의 뒤를 잇는다. 2019년 9월 10일, 쿠퍼티노 애플 파크의 스티브 잡스 시어터에서 애플의 CEO 팀 쿡에 의해 더 상급인 아이폰 11 프로 플래그십과 함께 공개되었으며, 선주문은 2019년 9월 13일 시작되며 공식 출시는 2019년 9월 20일이다.","{'word': '애플', 'start_idx': 71, 'end_idx': 72, 'type': 'ORG'}","{'word': '팀 쿡', 'start_idx': 79, 'end_idx': 81, 'type': 'PER'}",org : employees
698,애플 CEO 스티브 잡스는 원래의 초점을 태블릿 형태(궁극적으로는 아이패드 형태가 된)에서 전화기로 방향을 틀었다.,"{'word': '애플', 'start_idx': 0, 'end_idx': 1, 'type': 'ORG'}","{'word': '스티브 잡스', 'start_idx': 7, 'end_idx': 12, 'type': 'PER'}",org : employees
699,"애드몹의 CEO인 오마르 하모이는 ""애플이 아이폰에 애드몹과 구글의 광고 솔루션을 금지하는 조건을 광고 개발자에게 강요한다면 크고 작은 개발자들이 돈을 벌기 위한 최상의 선택을 심각히 제한함으로써 타격을 줄 수 있다""며 애플을 공개적으로 비판했다.","{'word': '애드몹', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '오마르 하모이', 'start_idx': 10, 'end_idx': 16, 'type': 'PER'}",org : employees
700,"1888년, 오스트리아의 식물생리학자 프리드리히 라이니처는 프라하 카렐 대학교에서 일하다가 오늘날 콜레스테릭 액정 물질에 속하는 다양한 콜레스테롤 파생물의 생리화학적 특성을 검사하였다.","{'word': '카렐 대학교', 'start_idx': 37, 'end_idx': 42, 'type': 'ORG'}","{'word': '프리드리히 라이니처', 'start_idx': 21, 'end_idx': 30, 'type': 'PER'}",org : employees
701,"인스타그램(, )은 케빈 시스트롬(Kevin Systrom)과 마이크 크리거(Mike Krieger)가 공동으로 설립한 온라인 사진 공유 및 소셜 네트워크 서비스이다.","{'word': '인스타그램', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '케빈 시스트롬', 'start_idx': 11, 'end_idx': 17, 'type': 'PER'}",org : employees
702,"인스타그램(, )은 케빈 시스트롬(Kevin Systrom)과 마이크 크리거(Mike Krieger)가 공동으로 설립한 온라인 사진 공유 및 소셜 네트워크 서비스이다.","{'word': '인스타그램', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '마이크 크리거', 'start_idx': 35, 'end_idx': 41, 'type': 'PER'}",org : employees
703,"2010년 3월 5일, 시스트롬은 버브니에서 일하는 동안 Baseline Ventures와 Andreessen Horowitz와 함께 500,000 달러의 시드 펀딩 라운딩을 완료했다.","{'word': '버브니', 'start_idx': 19, 'end_idx': 21, 'type': 'ORG'}","{'word': '시스트롬', 'start_idx': 13, 'end_idx': 16, 'type': 'PER'}",org : employees
704,"1971년, 워즈니악과 잡스는 애플의 탄생에 큰 기여를 한 블루 박스를 제작하고 판매하였다.","{'word': '블루 박스', 'start_idx': 33, 'end_idx': 37, 'type': 'VIS'}","{'word': '1971년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",vis : rdpd
705,1984년에는 IBM에 대항하여 그래픽 사용자 인터페이스를 탑재한 애플 리사를 내놓았다.,"{'word': '애플 리사', 'start_idx': 37, 'end_idx': 41, 'type': 'VIS'}","{'word': '1984년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",vis : rdpd
706,"13세대의 저가 아이폰으로, 아이폰 XR의 뒤를 잇는다. 2019년 9월 10일, 쿠퍼티노 애플 파크의 스티브 잡스 시어터에서 애플의 CEO 팀 쿡에 의해 더 상급인 아이폰 11 프로 플래그십과 함께 공개되었으며, 선주문은 2019년 9월 13일 시작되며 공식 출시는 2019년 9월 20일이다.","{'word': '아이폰 11 프로', 'start_idx': 93, 'end_idx': 101, 'type': 'VIS'}","{'word': '2019년 9월 20일', 'start_idx': 150, 'end_idx': 161, 'type': 'DAT'}",vis : rdpd
707,애플의 iOS 모바일 운영 체제를 사용한다. 1세대 아이폰은 애플의 공동 창립자 스티브 잡스가 2007년 1월 9일 발표하였고 제품은 2007년 6월 29일 출시되었다.,"{'word': '1세대 아이폰', 'start_idx': 25, 'end_idx': 31, 'type': 'VIS'}","{'word': '2007년 6월 29일', 'start_idx': 75, 'end_idx': 86, 'type': 'DAT'}",vis : rdpd
708,잡스는 2007년 1월 9일 샌프란시스코 모스콘 센터의 맥월드 2007 컨벤션에서 아이폰 1세대를 대중에 공개하였다.,"{'word': '아이폰 1세대', 'start_idx': 46, 'end_idx': 52, 'type': 'VIS'}","{'word': '2007년 1월 9일', 'start_idx': 4, 'end_idx': 14, 'type': 'DAT'}",vis : rdpd
709,"US$499의 4 GB 모델과 US$599의 8 GB 모델, 이렇게 2개의 초기 모델(모두 2년 계약 필수)이 2007년 6월 29일 미국에서 현지 시각 오후 6:00에 판매에 들어갔고 수백 명의 고객들이 국내 스토어 밖에서 줄을 섰다.","{'word': '초기 모델', 'start_idx': 42, 'end_idx': 46, 'type': 'VIS'}","{'word': '2007년 6월 29일', 'start_idx': 62, 'end_idx': 73, 'type': 'DAT'}",vis : rdpd
710,"미국 내 성공적인 출시에 입힘어 1세대 아이폰은 2007년 11월 영국, 프랑스, 독일에서 판매되었으며 2008년 봄에 아일랜드와 오스트리아에서 판매되었다.","{'word': '1세대 아이폰', 'start_idx': 18, 'end_idx': 24, 'type': 'VIS'}","{'word': '2007년 11월', 'start_idx': 27, 'end_idx': 35, 'type': 'DAT'}",vis : rdpd
711,"미국 내 성공적인 출시에 입힘어 1세대 아이폰은 2007년 11월 영국, 프랑스, 독일에서 판매되었으며 2008년 봄에 아일랜드와 오스트리아에서 판매되었다.","{'word': '1세대 아이폰', 'start_idx': 18, 'end_idx': 24, 'type': 'VIS'}","{'word': '2008년', 'start_idx': 58, 'end_idx': 62, 'type': 'DAT'}",vis : rdpd
712,"2008년 7월 11일, 애플은 원래의 6개국에서 더 나아가 22개국에 아이폰 3G를 출시하였다.","{'word': '아이폰 3G', 'start_idx': 40, 'end_idx': 45, 'type': 'VIS'}","{'word': '2008년 7월 11일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",vis : rdpd
713,"애플은 2009년 6월 8일 아이폰 3GS를 발표하였고 6월 19일 미국, 캐나다, 주요 유럽 국가들을 기점으로 6월, 7월, 8월에 출시를 예정하였다.","{'word': '아이폰 3GS', 'start_idx': 16, 'end_idx': 22, 'type': 'VIS'}","{'word': '2009년 6월 8일', 'start_idx': 4, 'end_idx': 14, 'type': 'DAT'}",vis : rdpd
714,아이폰 4는 화이트 버전이 발표되었으나 10개월이 지난 2011년 4월 들어서야 출시되었다.,"{'word': '아이폰 4', 'start_idx': 0, 'end_idx': 4, 'type': 'VIS'}","{'word': '2011년 4월', 'start_idx': 31, 'end_idx': 38, 'type': 'DAT'}",vis : rdpd
715,"2012년 9월 12일, 애플은 아이폰 5를 발표하였다.","{'word': '아이폰 5', 'start_idx': 18, 'end_idx': 22, 'type': 'VIS'}","{'word': '2012년 9월 12일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",vis : rdpd
716,"2013년 9월 10일, 쿠퍼티노의 언론 행사 중 새로운 아이폰 모델을 2개 공개하였다.","{'word': '아이폰', 'start_idx': 32, 'end_idx': 34, 'type': 'VIS'}","{'word': '2013년 9월 10일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",vis : rdpd
717,"2014년 9월 9일, 애플은 아이폰 6와 아이폰 6 플러스를 쿠퍼티노의 행사에서 공개하였다.","{'word': '아이폰 6', 'start_idx': 17, 'end_idx': 21, 'type': 'VIS'}","{'word': '2014년 9월 9일', 'start_idx': 0, 'end_idx': 10, 'type': 'DAT'}",vis : rdpd
718,"2016년, 애플은 아이폰 7과 7 플러스를 공개하였으며 방수/방진 기능을 추가하고 시스템과 그래픽스 성능을 개선하고 새로운 듀얼 카메라를 플러스 모델에 탑재하고, 새로운 컬러 옵션을 제공하고 3.5mm 헤드폰 잭을 아이폰에서 제거했다.","{'word': '아이폰 7', 'start_idx': 11, 'end_idx': 15, 'type': 'VIS'}","{'word': '2016년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",vis : rdpd
719,"2017년 9월 12일, 애플은 공식적으로 아이폰 8과 8 플러스를 공개하였다.","{'word': '아이폰 8', 'start_idx': 24, 'end_idx': 28, 'type': 'VIS'}","{'word': '2017년 9월 12일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",vis : rdpd
720,"2018년 9월 12일, 애플은 아이폰 XS, XS 맥스, 그리고 XR을 애플 파크의 스티브 잡스 시어터에서 공식 공개하였다.","{'word': '아이폰 XS', 'start_idx': 18, 'end_idx': 23, 'type': 'VIS'}","{'word': '2018년 9월 12일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",vis : rdpd
721,"2019년 9월 10일, 애플은 아이폰 11을 스티브 잡스 시어터에서 공식 공개하였으며, 그 외에 아이폰 11 프로와 아이폰 11 프로 맥스도 공개되었다.","{'word': '아이폰 11', 'start_idx': 18, 'end_idx': 23, 'type': 'VIS'}","{'word': '2019년 9월 10일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",vis : rdpd
722,"2020년 10월 15일, 애플은 아이폰 12와 아이폰 12 미니를 공식 유튜브 계정을 통해 온라인상에 공개하였으며, 그 외에 아이폰 12 프로와 아이폰 12 프로 맥스도 공개되었다.","{'word': '아이폰 12', 'start_idx': 19, 'end_idx': 24, 'type': 'VIS'}","{'word': '2020년 10월 15일', 'start_idx': 0, 'end_idx': 12, 'type': 'DAT'}",vis : rdpd
723,"2020년 10월 15일, 애플은 아이폰 12와 아이폰 12 미니를 공식 유튜브 계정을 통해 온라인상에 공개하였으며, 그 외에 아이폰 12 프로와 아이폰 12 프로 맥스도 공개되었다.","{'word': '아이폰 12 미니', 'start_idx': 27, 'end_idx': 35, 'type': 'VIS'}","{'word': '2020년 10월 15일', 'start_idx': 0, 'end_idx': 12, 'type': 'DAT'}",vis : rdpd
724,"2020년 10월 15일, 애플은 아이폰 12와 아이폰 12 미니를 공식 유튜브 계정을 통해 온라인상에 공개하였으며, 그 외에 아이폰 12 프로와 아이폰 12 프로 맥스도 공개되었다.","{'word': '아이폰 12 프로', 'start_idx': 71, 'end_idx': 79, 'type': 'VIS'}","{'word': '2020년 10월 15일', 'start_idx': 0, 'end_idx': 12, 'type': 'DAT'}",vis : rdpd
725,2008년 일본에서 아이폰3G가 시판되어 처음 출시하였다.,"{'word': '아이폰3G', 'start_idx': 11, 'end_idx': 15, 'type': 'VIS'}","{'word': '2008년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",vis : rdpd
726,"이 상표는 1997년부터 인포기어 아이폰으로 사용되었으며, 링크시스 아이폰은 2006년 출시되었다.","{'word': '링크시스 아이폰', 'start_idx': 33, 'end_idx': 40, 'type': 'VIS'}","{'word': '2006년', 'start_idx': 43, 'end_idx': 47, 'type': 'DAT'}",vis : rdpd
727,애플이 2014년 9월 19일에 출시한 아이폰6와 플러스 모델의 후면에 들어간 산화 알루미늄으로 인해 힘을 주면 아이폰이 구부러지는 일이 일어났다.,"{'word': '아이폰6', 'start_idx': 22, 'end_idx': 25, 'type': 'VIS'}","{'word': '2014년 9월 19일', 'start_idx': 4, 'end_idx': 15, 'type': 'DAT'}",vis : rdpd
728,이 고속 응답속도를 이용한 강유전성 액정 디스플레이()를 일시적으로 캐논에서 판매하였다. (1995년 ~ 1999년),"{'word': '강유전성 액정 디스플레이', 'start_idx': 15, 'end_idx': 27, 'type': 'VIS'}","{'word': '1995년', 'start_idx': 51, 'end_idx': 55, 'type': 'DAT'}",vis : rdpd
729,"2010년 10월 IOS용으로 출시된 인스타그램은 두 달만에 100만 명, 1년만에 1000만 명, 2015년 기준 인스타그램 이용자 수는 8,000만 명을 돌파했고 2014년 12월 11일을 기준으로 세계 월간 활동 사용자(MAU)가 3억 명을 돌파했다.","{'word': '인스타그램', 'start_idx': 21, 'end_idx': 25, 'type': 'VIS'}","{'word': '2010년 10월', 'start_idx': 0, 'end_idx': 8, 'type': 'DAT'}",vis : rdpd
730,"2014년 9월 9일, 애플은 아이폰 6와 아이폰 6 플러스를 쿠퍼티노의 행사에서 공개하였다.","{'word': '아이폰 6 플러스', 'start_idx': 24, 'end_idx': 32, 'type': 'INV'}","{'word': '2014년 9월 9일', 'start_idx': 0, 'end_idx': 10, 'type': 'DAT'}",inv : rdpd
731,8월 11일자 iOS 4.0.2 업데이트를 통하여 해당 결함이 수정되었다.,"{'word': 'iOS 4.0.2', 'start_idx': 8, 'end_idx': 16, 'type': 'INV'}","{'word': '8월 11일', 'start_idx': 0, 'end_idx': 5, 'type': 'DAT'}",inv : rdpd
732,"2010년 10월 IOS용으로 출시된 인스타그램은 두 달만에 100만 명, 1년만에 1000만 명, 2015년 기준 인스타그램 이용자 수는 8,000만 명을 돌파했고 2014년 12월 11일을 기준으로 세계 월간 활동 사용자(MAU)가 3억 명을 돌파했다.","{'word': '인스타그램', 'start_idx': 21, 'end_idx': 25, 'type': 'INV'}","{'word': '8,000만 명', 'start_idx': 78, 'end_idx': 85, 'type': 'NOH'}",inv : nou
733,"2010년 10월 IOS용으로 출시된 인스타그램은 두 달만에 100만 명, 1년만에 1000만 명, 2015년 기준 인스타그램 이용자 수는 8,000만 명을 돌파했고 2014년 12월 11일을 기준으로 세계 월간 활동 사용자(MAU)가 3억 명을 돌파했다.","{'word': '인스타그램', 'start_idx': 21, 'end_idx': 25, 'type': 'INV'}","{'word': '3억 명', 'start_idx': 132, 'end_idx': 135, 'type': 'NOH'}",inv : nou
734,잡스의 4학년 담임이었던 하이 힐 선생님이 돈으로 구슬리는 것으로 겨우 학교생활을 하던 그는 히스키트라는 아마추어 전자공학 키트를 얻는 순간 인생의 전환점에 도착하게 된다.,"{'word': '전자공학 키트', 'start_idx': 64, 'end_idx': 70, 'type': 'VIS'}","{'word': '히스키트', 'start_idx': 52, 'end_idx': 55, 'type': 'VIS'}",vis : an
735,"잡스는 초등학교 때부터 알고 지내던 래리 랭의 차고를 종종 방문하였는데, 랭은 잡스에게 히스키트라는 아마추어 전자공학 키트에 관심을 가지게 하였고, 이 키트 덕분에 잡스는 어려서부터 전자제품의 작동원리를 익히게 되었다.","{'word': '아마추어 전자공학 키트', 'start_idx': 56, 'end_idx': 67, 'type': 'VIS'}","{'word': '히스키트', 'start_idx': 49, 'end_idx': 52, 'type': 'VIS'}",vis : an
736,그는 후에 “거기서 나는 첫 데스크톱 컴퓨터를 봤어요. 9100A라고 불린 그것은 사실 계산기를 미화해 말하는 것이었지만 진정 최초의 데스크톱 컴퓨터이기도 했지요.,"{'word': '데스크톱 컴퓨터', 'start_idx': 16, 'end_idx': 23, 'type': 'VIS'}","{'word': '9100A', 'start_idx': 31, 'end_idx': 35, 'type': 'VIS'}",vis : an
737,"1세대 아이폰은 모바일 전화 산업 면에서 ""혁명적인""(revolutionary), ""게임 체인저""(game changer)라는 용어로 기술되었으며 차기 모델들 또한 찬사를 받았다.","{'word': '1세대 아이폰', 'start_idx': 0, 'end_idx': 6, 'type': 'VIS'}","{'word': '게임 체인저', 'start_idx': 47, 'end_idx': 52, 'type': 'VIS'}",vis : an
738,아이폰 런칭의 열정적인 반응으로 인해 미디어는 아이폰을 지저스 폰(Jesus phone)으로 불렀다.,"{'word': '아이폰', 'start_idx': 26, 'end_idx': 28, 'type': 'VIS'}","{'word': '지저스 폰', 'start_idx': 31, 'end_idx': 35, 'type': 'VIS'}",vis : an
739,"아이폰이란 상표는 본래 미국의 기업인 인포기어사에 의해 1993년 9월 3일 ""I Phone""이란 이름으로 등록되어 있었다.","{'word': '아이폰', 'start_idx': 0, 'end_idx': 2, 'type': 'VIS'}","{'word': 'I Phone', 'start_idx': 44, 'end_idx': 50, 'type': 'VIS'}",vis : an
740,액정이라는 용어가 정착되지 않았던 1960년대에는 액체 수정이라는 명칭이 사용된 적도 있다.,"{'word': '액정', 'start_idx': 0, 'end_idx': 1, 'type': 'VIS'}","{'word': '액체 수정', 'start_idx': 28, 'end_idx': 32, 'type': 'VIS'}",vis : an
741,현재 액정을 응용한 기기로는 액정 디스플레이가 넓게 사용되고 있어서 액정이라는 단어가 액정 디스플레이를 가리켜서 사용되는 것도 많아지고 있다.,"{'word': '액정 디스플레이', 'start_idx': 48, 'end_idx': 55, 'type': 'VIS'}","{'word': '액정', 'start_idx': 38, 'end_idx': 39, 'type': 'VIS'}",vis : an
742,"열방성액정은 온도전이형, 유방성액정은 농도전이형이라 부른다.","{'word': '열방성액정', 'start_idx': 0, 'end_idx': 4, 'type': 'VIS'}","{'word': '온도전이형', 'start_idx': 7, 'end_idx': 11, 'type': 'VIS'}",vis : an
743,"열방성액정은 온도전이형, 유방성액정은 농도전이형이라 부른다.","{'word': '유방성액정', 'start_idx': 14, 'end_idx': 18, 'type': 'VIS'}","{'word': '농도전이형', 'start_idx': 21, 'end_idx': 25, 'type': 'VIS'}",vis : an
744,나선 구조를 가지는 네마틱 액정을 콜레스테릭 액정이라 부른다. 이런 종류의 액정은 콜레스테롤 유도체로 최초에 발견되었기 때문에 만들어진 명칭이다.,"{'word': '액정', 'start_idx': 42, 'end_idx': 43, 'type': 'VIS'}","{'word': '콜레스테릭 액정', 'start_idx': 19, 'end_idx': 26, 'type': 'VIS'}",vis : an
745,나선 구조를 가지는 네마틱 액정을 콜레스테릭 액정이라 부른다. 이런 종류의 액정은 콜레스테롤 유도체로 최초에 발견되었기 때문에 만들어진 명칭이다.,"{'word': '콜레스테롤 유도체', 'start_idx': 46, 'end_idx': 54, 'type': 'VIS'}","{'word': '콜레스테릭 액정', 'start_idx': 19, 'end_idx': 26, 'type': 'VIS'}",vis : an
746,콜레스테릭 액정은 열역학적으로 네마틱 액정과 동일하기 때문에 네마틱 액정의 일종으로 카이럴 네마틱 액정()이라고 부른다.,"{'word': '콜레스테릭 액정', 'start_idx': 0, 'end_idx': 7, 'type': 'VIS'}","{'word': '카이럴 네마틱 액정', 'start_idx': 47, 'end_idx': 56, 'type': 'VIS'}",vis : an
